case_id,expanded_route_id,base_route_id,source_tree,case_number,global_case_number,seed,route_depth,final_rule,final_output_class_id,expected_mode,input_xml_path,input_xml_flat_path,expected_output_path,tree_version,mapping_version,generator_version
BT-GPA-006__R2-002__R1-003__0029,BT-GPA-006__R2-002__R1-003,BT-GPA-006,General_post_primera_asignacion,29,1429,78792854304366,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_ASSIGN_CLOSEST_UNIQUE,EXACT,02_inputs_xml_flat/BT-GPA-006__R2-002__R1-003__0029.xml,02_inputs_xml_flat/BT-GPA-006__R2-002__R1-003__0029.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-006__R2-002__R1-003__0030,BT-GPA-006__R2-002__R1-003,BT-GPA-006,General_post_primera_asignacion,30,1430,11494989951761,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_ASSIGN_CLOSEST_UNIQUE,EXACT,02_inputs_xml_flat/BT-GPA-006__R2-002__R1-003__0030.xml,02_inputs_xml_flat/BT-GPA-006__R2-002__R1-003__0030.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-006__R2-002__R1-003__0031,BT-GPA-006__R2-002__R1-003,BT-GPA-006,General_post_primera_asignacion,31,1431,21983677954809,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_ASSIGN_CLOSEST_UNIQUE,EXACT,02_inputs_xml_flat/BT-GPA-006__R2-002__R1-003__0031.xml,02_inputs_xml_flat/BT-GPA-006__R2-002__R1-003__0031.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-006__R2-002__R1-003__0032,BT-GPA-006__R2-002__R1-003,BT-GPA-006,General_post_primera_asignacion,32,1432,255145867542408,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_ASSIGN_CLOSEST_UNIQUE,EXACT,02_inputs_xml_flat/BT-GPA-006__R2-002__R1-003__0032.xml,02_inputs_xml_flat/BT-GPA-006__R2-002__R1-003__0032.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-006__R2-002__R1-003__0033,BT-GPA-006__R2-002__R1-003,BT-GPA-006,General_post_primera_asignacion,33,1433,270011087762822,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_ASSIGN_CLOSEST_UNIQUE,EXACT,02_inputs_xml_flat/BT-GPA-006__R2-002__R1-003__0033.xml,02_inputs_xml_flat/BT-GPA-006__R2-002__R1-003__0033.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-006__R2-002__R1-003__0034,BT-GPA-006__R2-002__R1-003,BT-GPA-006,General_post_primera_asignacion,34,1434,191533340594920,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_ASSIGN_CLOSEST_UNIQUE,EXACT,02_inputs_xml_flat/BT-GPA-006__R2-002__R1-003__0034.xml,02_inputs_xml_flat/BT-GPA-006__R2-002__R1-003__0034.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-006__R2-002__R1-003__0035,BT-GPA-006__R2-002__R1-003,BT-GPA-006,General_post_primera_asignacion,35,1435,215024574039957,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_ASSIGN_CLOSEST_UNIQUE,EXACT,02_inputs_xml_flat/BT-GPA-006__R2-002__R1-003__0035.xml,02_inputs_xml_flat/BT-GPA-006__R2-002__R1-003__0035.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-006__R2-002__R1-003__0036,BT-GPA-006__R2-002__R1-003,BT-GPA-006,General_post_primera_asignacion,36,1436,214162142206686,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_ASSIGN_CLOSEST_UNIQUE,EXACT,02_inputs_xml_flat/BT-GPA-006__R2-002__R1-003__0036.xml,02_inputs_xml_flat/BT-GPA-006__R2-002__R1-003__0036.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-006__R2-002__R1-003__0037,BT-GPA-006__R2-002__R1-003,BT-GPA-006,General_post_primera_asignacion,37,1437,190015641298178,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_ASSIGN_CLOSEST_UNIQUE,EXACT,02_inputs_xml_flat/BT-GPA-006__R2-002__R1-003__0037.xml,02_inputs_xml_flat/BT-GPA-006__R2-002__R1-003__0037.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-006__R2-002__R1-003__0038,BT-GPA-006__R2-002__R1-003,BT-GPA-006,General_post_primera_asignacion,38,1438,255139324077337,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_ASSIGN_CLOSEST_UNIQUE,EXACT,02_inputs_xml_flat/BT-GPA-006__R2-002__R1-003__0038.xml,02_inputs_xml_flat/BT-GPA-006__R2-002__R1-003__0038.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-006__R2-002__R1-003__0039,BT-GPA-006__R2-002__R1-003,BT-GPA-006,General_post_primera_asignacion,39,1439,221355666204574,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_ASSIGN_CLOSEST_UNIQUE,EXACT,02_inputs_xml_flat/BT-GPA-006__R2-002__R1-003__0039.xml,02_inputs_xml_flat/BT-GPA-006__R2-002__R1-003__0039.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-006__R2-002__R1-003__0040,BT-GPA-006__R2-002__R1-003,BT-GPA-006,General_post_primera_asignacion,40,1440,163727974733974,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_ASSIGN_CLOSEST_UNIQUE,EXACT,02_inputs_xml_flat/BT-GPA-006__R2-002__R1-003__0040.xml,02_inputs_xml_flat/BT-GPA-006__R2-002__R1-003__0040.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-006__R2-002__R1-003__0041,BT-GPA-006__R2-002__R1-003,BT-GPA-006,General_post_primera_asignacion,41,1441,233901031124762,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_ASSIGN_CLOSEST_UNIQUE,EXACT,02_inputs_xml_flat/BT-GPA-006__R2-002__R1-003__0041.xml,02_inputs_xml_flat/BT-GPA-006__R2-002__R1-003__0041.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-006__R2-002__R1-003__0042,BT-GPA-006__R2-002__R1-003,BT-GPA-006,General_post_primera_asignacion,42,1442,149465337186407,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_ASSIGN_CLOSEST_UNIQUE,EXACT,02_inputs_xml_flat/BT-GPA-006__R2-002__R1-003__0042.xml,02_inputs_xml_flat/BT-GPA-006__R2-002__R1-003__0042.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-006__R2-002__R1-003__0043,BT-GPA-006__R2-002__R1-003,BT-GPA-006,General_post_primera_asignacion,43,1443,247478727205067,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_ASSIGN_CLOSEST_UNIQUE,EXACT,02_inputs_xml_flat/BT-GPA-006__R2-002__R1-003__0043.xml,02_inputs_xml_flat/BT-GPA-006__R2-002__R1-003__0043.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-006__R2-002__R1-003__0044,BT-GPA-006__R2-002__R1-003,BT-GPA-006,General_post_primera_asignacion,44,1444,257739808557477,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_ASSIGN_CLOSEST_UNIQUE,EXACT,02_inputs_xml_flat/BT-GPA-006__R2-002__R1-003__0044.xml,02_inputs_xml_flat/BT-GPA-006__R2-002__R1-003__0044.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-006__R2-002__R1-003__0045,BT-GPA-006__R2-002__R1-003,BT-GPA-006,General_post_primera_asignacion,45,1445,47819417261087,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_ASSIGN_CLOSEST_UNIQUE,EXACT,02_inputs_xml_flat/BT-GPA-006__R2-002__R1-003__0045.xml,02_inputs_xml_flat/BT-GPA-006__R2-002__R1-003__0045.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-006__R2-002__R1-003__0046,BT-GPA-006__R2-002__R1-003,BT-GPA-006,General_post_primera_asignacion,46,1446,206923597573128,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_ASSIGN_CLOSEST_UNIQUE,EXACT,02_inputs_xml_flat/BT-GPA-006__R2-002__R1-003__0046.xml,02_inputs_xml_flat/BT-GPA-006__R2-002__R1-003__0046.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-006__R2-002__R1-003__0047,BT-GPA-006__R2-002__R1-003,BT-GPA-006,General_post_primera_asignacion,47,1447,214512005824475,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_ASSIGN_CLOSEST_UNIQUE,EXACT,02_inputs_xml_flat/BT-GPA-006__R2-002__R1-003__0047.xml,02_inputs_xml_flat/BT-GPA-006__R2-002__R1-003__0047.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-006__R2-002__R1-003__0048,BT-GPA-006__R2-002__R1-003,BT-GPA-006,General_post_primera_asignacion,48,1448,150648425637883,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_ASSIGN_CLOSEST_UNIQUE,EXACT,02_inputs_xml_flat/BT-GPA-006__R2-002__R1-003__0048.xml,02_inputs_xml_flat/BT-GPA-006__R2-002__R1-003__0048.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-006__R2-002__R1-003__0049,BT-GPA-006__R2-002__R1-003,BT-GPA-006,General_post_primera_asignacion,49,1449,147124280285007,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_ASSIGN_CLOSEST_UNIQUE,EXACT,02_inputs_xml_flat/BT-GPA-006__R2-002__R1-003__0049.xml,02_inputs_xml_flat/BT-GPA-006__R2-002__R1-003__0049.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-006__R2-002__R1-003__0050,BT-GPA-006__R2-002__R1-003,BT-GPA-006,General_post_primera_asignacion,50,1450,71744009110109,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_ASSIGN_CLOSEST_UNIQUE,EXACT,02_inputs_xml_flat/BT-GPA-006__R2-002__R1-003__0050.xml,02_inputs_xml_flat/BT-GPA-006__R2-002__R1-003__0050.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-006__R2-002__R1-003__0051,BT-GPA-006__R2-002__R1-003,BT-GPA-006,General_post_primera_asignacion,51,1451,204462135806961,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_ASSIGN_CLOSEST_UNIQUE,EXACT,02_inputs_xml_flat/BT-GPA-006__R2-002__R1-003__0051.xml,02_inputs_xml_flat/BT-GPA-006__R2-002__R1-003__0051.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-006__R2-002__R1-003__0052,BT-GPA-006__R2-002__R1-003,BT-GPA-006,General_post_primera_asignacion,52,1452,78823058593647,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_ASSIGN_CLOSEST_UNIQUE,EXACT,02_inputs_xml_flat/BT-GPA-006__R2-002__R1-003__0052.xml,02_inputs_xml_flat/BT-GPA-006__R2-002__R1-003__0052.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-006__R2-002__R1-003__0053,BT-GPA-006__R2-002__R1-003,BT-GPA-006,General_post_primera_asignacion,53,1453,54257776444712,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_ASSIGN_CLOSEST_UNIQUE,EXACT,02_inputs_xml_flat/BT-GPA-006__R2-002__R1-003__0053.xml,02_inputs_xml_flat/BT-GPA-006__R2-002__R1-003__0053.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-006__R2-002__R1-003__0054,BT-GPA-006__R2-002__R1-003,BT-GPA-006,General_post_primera_asignacion,54,1454,240572737909435,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_ASSIGN_CLOSEST_UNIQUE,EXACT,02_inputs_xml_flat/BT-GPA-006__R2-002__R1-003__0054.xml,02_inputs_xml_flat/BT-GPA-006__R2-002__R1-003__0054.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-006__R2-002__R1-003__0055,BT-GPA-006__R2-002__R1-003,BT-GPA-006,General_post_primera_asignacion,55,1455,10286844393155,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_ASSIGN_CLOSEST_UNIQUE,EXACT,02_inputs_xml_flat/BT-GPA-006__R2-002__R1-003__0055.xml,02_inputs_xml_flat/BT-GPA-006__R2-002__R1-003__0055.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-006__R2-002__R1-003__0056,BT-GPA-006__R2-002__R1-003,BT-GPA-006,General_post_primera_asignacion,56,1456,254396755648751,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_ASSIGN_CLOSEST_UNIQUE,EXACT,02_inputs_xml_flat/BT-GPA-006__R2-002__R1-003__0056.xml,02_inputs_xml_flat/BT-GPA-006__R2-002__R1-003__0056.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-006__R2-002__R1-003__0057,BT-GPA-006__R2-002__R1-003,BT-GPA-006,General_post_primera_asignacion,57,1457,30175052116242,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_ASSIGN_CLOSEST_UNIQUE,EXACT,02_inputs_xml_flat/BT-GPA-006__R2-002__R1-003__0057.xml,02_inputs_xml_flat/BT-GPA-006__R2-002__R1-003__0057.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-006__R2-002__R1-003__0058,BT-GPA-006__R2-002__R1-003,BT-GPA-006,General_post_primera_asignacion,58,1458,231509177318659,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_ASSIGN_CLOSEST_UNIQUE,EXACT,02_inputs_xml_flat/BT-GPA-006__R2-002__R1-003__0058.xml,02_inputs_xml_flat/BT-GPA-006__R2-002__R1-003__0058.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-006__R2-002__R1-003__0059,BT-GPA-006__R2-002__R1-003,BT-GPA-006,General_post_primera_asignacion,59,1459,99495407969312,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_ASSIGN_CLOSEST_UNIQUE,EXACT,02_inputs_xml_flat/BT-GPA-006__R2-002__R1-003__0059.xml,02_inputs_xml_flat/BT-GPA-006__R2-002__R1-003__0059.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-006__R2-002__R1-003__0060,BT-GPA-006__R2-002__R1-003,BT-GPA-006,General_post_primera_asignacion,60,1460,245160923548630,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_ASSIGN_CLOSEST_UNIQUE,EXACT,02_inputs_xml_flat/BT-GPA-006__R2-002__R1-003__0060.xml,02_inputs_xml_flat/BT-GPA-006__R2-002__R1-003__0060.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-006__R2-002__R1-003__0061,BT-GPA-006__R2-002__R1-003,BT-GPA-006,General_post_primera_asignacion,61,1461,143787039736464,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_ASSIGN_CLOSEST_UNIQUE,EXACT,02_inputs_xml_flat/BT-GPA-006__R2-002__R1-003__0061.xml,02_inputs_xml_flat/BT-GPA-006__R2-002__R1-003__0061.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-006__R2-002__R1-003__0062,BT-GPA-006__R2-002__R1-003,BT-GPA-006,General_post_primera_asignacion,62,1462,172295542404938,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_ASSIGN_CLOSEST_UNIQUE,EXACT,02_inputs_xml_flat/BT-GPA-006__R2-002__R1-003__0062.xml,02_inputs_xml_flat/BT-GPA-006__R2-002__R1-003__0062.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-006__R2-002__R1-003__0063,BT-GPA-006__R2-002__R1-003,BT-GPA-006,General_post_primera_asignacion,63,1463,76004749921134,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_ASSIGN_CLOSEST_UNIQUE,EXACT,02_inputs_xml_flat/BT-GPA-006__R2-002__R1-003__0063.xml,02_inputs_xml_flat/BT-GPA-006__R2-002__R1-003__0063.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-006__R2-002__R1-003__0064,BT-GPA-006__R2-002__R1-003,BT-GPA-006,General_post_primera_asignacion,64,1464,273874710592786,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_ASSIGN_CLOSEST_UNIQUE,EXACT,02_inputs_xml_flat/BT-GPA-006__R2-002__R1-003__0064.xml,02_inputs_xml_flat/BT-GPA-006__R2-002__R1-003__0064.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-006__R2-002__R1-003__0065,BT-GPA-006__R2-002__R1-003,BT-GPA-006,General_post_primera_asignacion,65,1465,15381840623332,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_ASSIGN_CLOSEST_UNIQUE,EXACT,02_inputs_xml_flat/BT-GPA-006__R2-002__R1-003__0065.xml,02_inputs_xml_flat/BT-GPA-006__R2-002__R1-003__0065.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-006__R2-002__R1-003__0066,BT-GPA-006__R2-002__R1-003,BT-GPA-006,General_post_primera_asignacion,66,1466,77803938362594,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_ASSIGN_CLOSEST_UNIQUE,EXACT,02_inputs_xml_flat/BT-GPA-006__R2-002__R1-003__0066.xml,02_inputs_xml_flat/BT-GPA-006__R2-002__R1-003__0066.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-006__R2-002__R1-003__0067,BT-GPA-006__R2-002__R1-003,BT-GPA-006,General_post_primera_asignacion,67,1467,105410599079472,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_ASSIGN_CLOSEST_UNIQUE,EXACT,02_inputs_xml_flat/BT-GPA-006__R2-002__R1-003__0067.xml,02_inputs_xml_flat/BT-GPA-006__R2-002__R1-003__0067.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-006__R2-002__R1-003__0068,BT-GPA-006__R2-002__R1-003,BT-GPA-006,General_post_primera_asignacion,68,1468,243477505932133,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_ASSIGN_CLOSEST_UNIQUE,EXACT,02_inputs_xml_flat/BT-GPA-006__R2-002__R1-003__0068.xml,02_inputs_xml_flat/BT-GPA-006__R2-002__R1-003__0068.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-006__R2-002__R1-003__0069,BT-GPA-006__R2-002__R1-003,BT-GPA-006,General_post_primera_asignacion,69,1469,83356524117760,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_ASSIGN_CLOSEST_UNIQUE,EXACT,02_inputs_xml_flat/BT-GPA-006__R2-002__R1-003__0069.xml,02_inputs_xml_flat/BT-GPA-006__R2-002__R1-003__0069.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-006__R2-002__R1-003__0070,BT-GPA-006__R2-002__R1-003,BT-GPA-006,General_post_primera_asignacion,70,1470,121275616180519,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_ASSIGN_CLOSEST_UNIQUE,EXACT,02_inputs_xml_flat/BT-GPA-006__R2-002__R1-003__0070.xml,02_inputs_xml_flat/BT-GPA-006__R2-002__R1-003__0070.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-006__R2-002__R1-003__0071,BT-GPA-006__R2-002__R1-003,BT-GPA-006,General_post_primera_asignacion,71,1471,6476879577963,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_ASSIGN_CLOSEST_UNIQUE,EXACT,02_inputs_xml_flat/BT-GPA-006__R2-002__R1-003__0071.xml,02_inputs_xml_flat/BT-GPA-006__R2-002__R1-003__0071.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-006__R2-002__R1-003__0072,BT-GPA-006__R2-002__R1-003,BT-GPA-006,General_post_primera_asignacion,72,1472,144887982814122,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_ASSIGN_CLOSEST_UNIQUE,EXACT,02_inputs_xml_flat/BT-GPA-006__R2-002__R1-003__0072.xml,02_inputs_xml_flat/BT-GPA-006__R2-002__R1-003__0072.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
